eval,fitness,prey_move_cost,pred_move_cost,pred_bite_reward,pred_digest_time,pred_repro_thresh,prey_cooldown,pred_cooldown,parent_energy_split,spawn_offset,heading_jitter,pred_density_k,newborn_hunt_cooldown,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,detritus_fraction,carcass_fraction,detritus_decay_rate,detritus_decay_eff,grazing_diet_cap,hunting_diet_floor,prey_density_k
102,-22858.139700,0.122247,0.010000,0.626452,0.200000,0.500000,4.000000,6.000000,0.475859,30.000000,1.000000,10.000000,4.483435,0.500000,20.000000,0.002000,4.634214,1.996470,0.300000,0.300000,0.300000,0.109269,0.800000,0.172784,0.757492,50.000000
103,-30519.831670,0.050000,0.080000,0.800000,0.200000,0.950000,16.388417,6.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,119.458836,0.050000,5.000000,0.100000,0.300000,0.282095,0.300000,0.010000,0.300000,0.150000,0.850000,50.000000
104,-23342.759912,0.250000,0.080000,0.400000,0.200000,0.947132,20.000000,6.000000,0.400000,30.000000,0.780393,10.000000,5.000000,1.500000,48.560574,0.010411,3.170281,0.100000,0.300000,0.000000,0.592783,0.200000,0.454225,0.216982,0.585866,50.000000
105,-30539.628151,0.055522,0.080000,0.401765,0.200000,0.950000,6.052635,6.000000,0.400000,5.000000,0.000000,10.000000,0.500000,1.067374,20.000000,0.002000,2.572827,1.015231,2.000000,0.022398,0.741210,0.010000,0.498125,0.237319,0.850000,50.000000
106,-26990.366766,0.118390,0.010000,0.400000,0.200000,0.950000,20.000000,20.000000,0.617497,30.000000,1.000000,10.000000,5.000000,1.500000,20.000000,0.002000,1.308058,0.100000,0.300000,0.300000,0.572464,0.200000,0.710342,0.500000,0.850000,50.000000
107,-30047.867021,0.050000,0.080000,0.800000,0.200000,0.950000,20.000000,13.632522,0.425332,30.000000,0.000000,10.000000,0.500000,0.500000,183.719282,0.050000,3.134508,0.837180,0.300000,0.300000,0.300000,0.200000,0.300000,0.418645,0.500000,500.000000
108,-30265.502746,0.216929,0.080000,0.592190,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,0.262992,523.656423,5.000000,0.531565,232.186358,0.002000,0.500000,0.100000,0.300000,0.300000,0.718329,0.200000,0.300000,0.500000,0.850000,94.677574
109,-24826.885682,0.220789,0.080000,0.400000,0.827871,0.950000,9.615911,20.000000,0.700000,30.000000,1.000000,600.000000,5.000000,0.500000,170.024703,0.020434,5.000000,0.100000,0.300000,0.000884,0.300000,0.200000,0.300000,0.197850,0.670837,95.201950
110,-22442.373882,0.105293,0.080000,0.400000,0.200000,0.950000,19.936030,6.000000,0.700000,29.400791,1.000000,600.000000,0.500000,0.680142,21.379862,0.011357,0.500000,2.603730,2.000000,0.300000,0.900000,0.200000,0.549550,0.500000,0.850000,337.132297
111,-19925.003582,0.086129,0.080000,0.800000,3.000000,0.950000,4.000000,6.000000,0.700000,30.000000,1.000000,600.000000,5.000000,0.500000,60.006084,0.003375,0.500000,1.949300,0.701535,0.000000,0.795921,0.200000,0.528474,0.472489,0.850000,50.000000
112,-25588.527333,0.126226,0.080000,0.400000,3.000000,0.950000,4.000000,6.000000,0.400000,30.000000,0.262979,10.000000,0.500000,0.500000,20.000000,0.015125,0.500000,0.910255,0.300000,0.000000,0.300000,0.058475,0.300000,0.500000,0.500000,370.563994
113,-22784.213533,0.050000,0.080000,0.400000,0.775778,0.950000,20.000000,6.000000,0.518409,13.207796,0.652090,600.000000,0.500000,0.500000,20.000000,0.047134,0.919430,2.782529,0.475286,0.300000,0.300000,0.010000,0.300000,0.489991,0.850000,50.000000
114,-32869.724766,0.118636,0.031810,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,5.000000,1.000000,538.904301,1.222626,0.572797,300.000000,0.050000,0.500000,0.100000,0.300000,0.000000,0.300000,0.166295,0.695380,0.150000,0.850000,500.000000
115,-30521.045206,0.121049,0.080000,0.537526,0.200000,0.950000,11.601789,6.000000,0.400000,30.000000,0.825532,10.000000,5.000000,1.309426,20.000000,0.050000,1.296200,1.527335,0.300000,0.000000,0.697932,0.199415,0.427340,0.421796,0.500000,500.000000
116,-31066.530701,0.050000,0.080000,0.400000,0.200000,0.950000,4.000000,6.000000,0.466900,29.172847,1.000000,275.801117,5.000000,0.500000,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.199647,0.516153,0.150000,0.585286,277.223062
117,-30488.372792,0.099389,0.080000,0.451695,0.200000,0.950000,10.046787,10.286598,0.700000,28.764094,1.000000,10.000000,5.000000,1.500000,20.000000,0.050000,0.500000,0.100000,0.300000,0.300000,0.820309,0.055473,0.800000,0.150000,0.500000,500.000000
118,-22138.884429,0.250000,0.080000,0.400000,0.200000,0.950000,16.956865,6.000000,0.475015,30.000000,1.000000,518.797536,5.000000,0.500000,20.000000,0.044747,0.500000,0.100000,0.300000,0.300000,0.376264,0.200000,0.300000,0.347587,0.679682,500.000000
119,-16124.938788,0.250000,0.080000,0.400000,1.052554,0.803992,20.000000,13.291553,0.400000,5.000000,0.358552,600.000000,0.500000,0.500000,109.200728,0.050000,2.090181,3.000000,1.505934,0.000000,0.639152,0.063466,0.300000,0.150000,0.500000,500.000000
120,-18949.551839,0.241262,0.080000,0.445228,3.000000,0.950000,4.000000,20.000000,0.400000,5.000000,1.000000,10.000000,4.065414,0.500000,238.352509,0.031323,0.500000,0.100000,0.300000,0.300000,0.300000,0.200000,0.800000,0.468909,0.500000,50.000000
121,-26819.438860,0.050000,0.080000,0.400000,0.698142,0.950000,11.737946,6.000000,0.400000,30.000000,1.000000,268.584978,0.500000,0.905752,60.837639,0.050000,0.500000,0.100000,0.697347,0.000000,0.484515,0.200000,0.300000,0.150000,0.684115,117.733568
122,-22957.398855,0.050000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,17.561696,0.924876,10.000000,0.500000,0.853885,52.527647,0.002000,0.500000,1.216791,0.300000,0.000000,0.462040,0.010000,0.800000,0.500000,0.850000,500.000000
123,-12697.697089,0.249447,0.080000,0.400000,1.680104,0.583974,8.260395,6.000000,0.400000,30.000000,1.000000,10.000000,3.504724,1.500000,20.000000,0.050000,0.500000,1.983200,0.300000,0.279336,0.900000,0.010000,0.300000,0.500000,0.500000,500.000000
124,-22625.101621,0.250000,0.080000,0.800000,0.200000,0.649901,20.000000,6.000000,0.596359,5.000000,0.445113,10.000000,0.500000,0.500000,253.461624,0.002844,5.000000,0.100000,0.300000,0.244678,0.900000,0.010000,0.300000,0.500000,0.850000,500.000000
125,-23559.974991,0.050000,0.080000,0.800000,0.200000,0.950000,4.000000,15.059471,0.400000,5.000000,1.000000,262.734655,5.000000,0.500000,20.000000,0.007277,4.894715,0.100000,0.300000,0.222891,0.300000,0.010000,0.300000,0.168810,0.745110,445.881336
126,-25568.662232,0.179345,0.080000,0.800000,2.707029,0.950000,4.000000,6.000000,0.700000,5.000000,1.000000,79.244201,5.000000,1.500000,242.806957,0.050000,4.766540,3.000000,0.300000,0.000000,0.900000,0.010000,0.300000,0.150000,0.850000,125.858304
127,-33336.106624,0.122081,0.050271,0.695582,0.200000,0.950000,20.000000,12.096869,0.400000,30.000000,1.000000,600.000000,2.653090,1.500000,100.769571,0.050000,3.667142,0.100000,0.813917,0.000000,0.439048,0.200000,0.439098,0.419986,0.850000,500.000000
128,-11143.547442,0.250000,0.080000,0.800000,2.862677,0.500000,10.108093,6.000000,0.400000,5.000000,0.729705,127.577755,5.000000,1.164514,300.000000,0.002000,5.000000,3.000000,0.300000,0.000000,0.330598,0.099855,0.300000,0.156039,0.850000,50.000000
129,-31997.210448,0.250000,0.080000,0.593895,0.200000,0.950000,20.000000,13.702174,0.400000,6.246869,0.244487,10.000000,0.500000,0.500000,300.000000,0.017565,5.000000,0.100000,0.300000,0.300000,0.734012,0.200000,0.300000,0.150000,0.546412,50.000000
130,-21928.780408,0.213117,0.080000,0.400000,3.000000,0.950000,4.000000,6.000000,0.400000,5.000000,1.000000,10.000000,2.050172,1.500000,213.168767,0.032768,3.491793,1.661447,2.000000,0.000000,0.300000,0.200000,0.763413,0.500000,0.543547,500.000000
131,-29863.669026,0.050000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,109.962865,0.050000,3.402215,3.000000,0.300000,0.218844,0.300000,0.200000,0.622002,0.498387,0.781885,50.000000
132,-29973.414415,0.250000,0.080000,0.547620,0.697776,0.950000,20.000000,18.940400,0.565440,24.604416,0.948461,10.000000,5.000000,1.408658,27.115624,0.050000,1.685921,0.100000,2.000000,0.081538,0.393478,0.200000,0.452034,0.482612,0.500000,500.000000
133,-30700.333975,0.140996,0.080000,0.668298,3.000000,0.950000,17.921560,6.988597,0.400000,30.000000,1.000000,185.407443,0.500000,0.500000,20.000000,0.050000,1.448820,0.100000,0.300000,0.300000,0.900000,0.171418,0.300000,0.500000,0.741039,50.000000
134,-50425.166408,0.094476,0.073022,0.800000,3.000000,0.950000,4.000000,6.000000,0.700000,30.000000,0.794335,10.000000,0.500000,1.029828,20.000000,0.002000,1.466425,0.100000,0.300000,0.164592,0.300000,0.063207,0.300000,0.457944,0.618148,500.000000
135,-37601.159756,0.250000,0.080000,0.488254,0.200000,0.950000,11.656049,20.000000,0.400000,30.000000,0.000000,106.497093,0.500000,0.500000,20.000000,0.018388,2.806141,0.100000,0.300000,0.000000,0.300000,0.062945,0.737570,0.150000,0.500000,103.853972
136,-25118.764307,0.050000,0.080000,0.529766,0.200000,0.950000,4.000000,6.000000,0.593080,30.000000,0.722576,10.000000,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.500000,0.500000,50.000000
137,-26269.634151,0.141661,0.080000,0.400000,0.791990,0.950000,20.000000,6.000000,0.700000,30.000000,0.905273,472.507478,0.500000,0.500000,142.791358,0.041487,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.150000,0.500000,50.000000
138,-29483.327074,0.050000,0.080000,0.800000,0.200000,0.950000,11.198829,6.000000,0.400000,5.000000,0.000000,10.000000,0.500000,0.500000,239.677775,0.002000,0.500000,0.100000,0.300000,0.060419,0.300000,0.060929,0.300000,0.239115,0.850000,50.000000
139,-29192.013263,0.101640,0.080000,0.718697,0.200000,0.950000,16.137813,20.000000,0.652507,5.000000,1.000000,534.199734,0.500000,1.421516,192.247318,0.002000,3.548128,0.100000,0.300000,0.300000,0.900000,0.200000,0.388836,0.500000,0.500000,50.000000
140,-35433.996003,0.250000,0.080000,0.735630,0.200000,0.950000,7.997886,20.000000,0.506738,28.589183,1.000000,600.000000,5.000000,0.616216,300.000000,0.050000,3.860640,0.913619,0.300000,0.300000,0.389783,0.150006,0.300000,0.150000,0.531358,166.819224
141,-20751.660445,0.050000,0.080000,0.800000,3.000000,0.690458,7.135280,20.000000,0.400000,30.000000,1.000000,10.000000,4.808350,0.500000,20.000000,0.002000,5.000000,0.100000,0.945250,0.300000,0.694745,0.111298,0.300000,0.500000,0.850000,480.094840
142,-23508.159025,0.050000,0.080000,0.531686,0.200000,0.950000,4.000000,6.000000,0.700000,30.000000,1.000000,10.000000,0.500000,1.199959,20.000000,0.023573,0.500000,0.100000,0.300000,0.137038,0.883514,0.123950,0.300000,0.170311,0.702806,50.000000
143,-26507.500543,0.171707,0.080000,0.571656,0.200000,0.950000,4.000000,15.476330,0.500767,11.807786,1.000000,498.606928,2.275729,0.500000,20.000000,0.045800,5.000000,3.000000,0.709663,0.224327,0.706774,0.200000,0.300000,0.150000,0.850000,500.000000
144,-27906.449978,0.087198,0.080000,0.800000,0.200000,0.950000,4.096875,16.904777,0.400000,5.000000,0.278021,600.000000,1.778783,0.500000,20.000000,0.002000,3.002916,0.100000,1.432607,0.000000,0.300000,0.200000,0.800000,0.150000,0.850000,500.000000
145,-31311.647391,0.250000,0.080000,0.400000,3.000000,0.950000,11.759566,6.000000,0.434245,29.007547,0.339315,10.000000,5.000000,0.500000,217.144859,0.031336,5.000000,0.100000,0.394814,0.092016,0.300000,0.200000,0.733889,0.150000,0.850000,344.346970
146,-25846.219815,0.250000,0.080000,0.400000,2.410412,0.950000,16.929654,20.000000,0.700000,5.000000,1.000000,10.000000,4.613447,1.500000,137.717682,0.008856,0.500000,0.100000,0.300000,0.000000,0.300000,0.090003,0.736895,0.500000,0.744756,212.474314
147,-20304.787891,0.123283,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.485289,8.214197,0.000000,10.000000,1.612292,0.529011,108.389115,0.044170,0.500000,1.689899,0.411976,0.028522,0.300000,0.174987,0.300000,0.150000,0.500000,125.988690
148,-25391.930653,0.050000,0.080000,0.759897,0.200000,0.950000,17.419271,6.000000,0.700000,8.216736,0.568962,10.000000,0.500000,0.500000,154.014752,0.009827,4.199628,0.100000,0.300000,0.000000,0.300000,0.200000,0.782215,0.449929,0.850000,395.606747
149,-28708.738832,0.112844,0.080000,0.800000,1.698897,0.950000,4.000000,19.016086,0.450757,30.000000,0.783642,10.000000,0.500000,0.500000,20.000000,0.002000,3.604662,0.100000,0.300000,0.134663,0.300000,0.200000,0.300000,0.150000,0.850000,50.000000
150,-28896.047694,0.050000,0.037264,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,0.363184,10.000000,0.500000,0.630912,20.000000,0.002000,5.000000,0.100000,1.933220,0.089145,0.900000,0.077848,0.300000,0.500000,0.501455,431.932958
151,-22154.246871,0.191310,0.018861,0.640786,0.200000,0.500000,19.533940,20.000000,0.673693,5.000000,0.000000,65.606633,2.202496,0.500000,20.000000,0.050000,1.548027,0.100000,0.300000,0.117883,0.300000,0.200000,0.300000,0.324783,0.650954,500.000000
152,-29662.374441,0.232843,0.080000,0.400000,0.200000,0.950000,4.000000,9.445623,0.457334,30.000000,1.000000,147.049198,1.354170,0.500000,149.701182,0.033989,0.500000,0.100000,0.300000,0.133332,0.900000,0.200000,0.300000,0.150000,0.850000,50.000000
153,-24694.305655,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.700000,5.000000,0.000000,10.000000,5.000000,0.500000,20.000000,0.029508,5.000000,0.100000,0.300000,0.295391,0.300000,0.010000,0.300000,0.398049,0.850000,50.000000
154,-26869.431364,0.087074,0.080000,0.674892,0.200000,0.950000,4.000000,6.000000,0.541690,30.000000,1.000000,600.000000,2.758084,0.500000,300.000000,0.011371,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.420122,0.150000,0.850000,442.202034
155,-25081.616584,0.250000,0.059689,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,9.025007,0.960708,600.000000,3.163589,1.334230,20.000000,0.023262,4.792313,0.100000,0.300000,0.300000,0.300000,0.010000,0.300000,0.150000,0.632666,500.000000
156,-22859.033056,0.250000,0.080000,0.570321,0.200000,0.950000,4.000000,6.000000,0.700000,5.000000,0.665485,10.000000,3.085482,0.500000,226.541150,0.020608,5.000000,0.809314,0.300000,0.000000,0.300000,0.010000,0.493128,0.150000,0.850000,67.647696
157,-31367.967305,0.250000,0.080000,0.635542,0.218960,0.950000,20.000000,6.000000,0.400000,30.000000,1.000000,10.000000,0.500000,0.500000,219.390270,0.038439,4.760773,0.100000,0.300000,0.300000,0.305740,0.129303,0.617207,0.192586,0.500000,50.000000
158,-26238.433729,0.050000,0.080000,0.800000,3.000000,0.950000,16.014768,6.000000,0.542627,30.000000,1.000000,10.000000,1.304138,0.870350,20.000000,0.050000,1.854240,0.512526,0.300000,0.300000,0.300000,0.010000,0.635001,0.168075,0.729384,71.517544
159,-20637.432805,0.250000,0.010000,0.507060,3.000000,0.728421,4.000000,6.000000,0.400000,5.000000,1.000000,10.000000,1.618750,0.923654,196.137638,0.002000,4.466650,0.100000,2.000000,0.000000,0.300000,0.161727,0.300000,0.412090,0.850000,50.000000
160,-35441.678529,0.147403,0.060134,0.800000,0.573160,0.950000,8.392592,15.374181,0.564811,30.000000,1.000000,447.218987,3.763167,1.406576,20.000000,0.050000,5.000000,0.862385,0.300000,0.000000,0.300000,0.179698,0.712789,0.150000,0.511012,215.662792
161,-28178.944442,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,7.945049,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,300.000000,0.050000,0.672698,0.100000,0.300000,0.000000,0.410027,0.010000,0.544126,0.439559,0.575409,421.668008
162,-33863.983779,0.225138,0.080000,0.706243,0.200000,0.950000,20.000000,20.000000,0.700000,5.000000,1.000000,295.388739,0.500000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.150000,0.511410,351.523224
163,-24417.797971,0.109119,0.037120,0.800000,0.200000,0.869518,6.954135,18.854749,0.400000,22.958689,0.926681,116.543422,0.500000,1.500000,300.000000,0.002000,3.048416,0.100000,0.300000,0.168467,0.307199,0.183888,0.800000,0.500000,0.545516,50.000000
164,-23239.306749,0.217216,0.049729,0.519296,0.200000,0.950000,4.000000,6.000000,0.693822,27.552204,1.000000,380.737850,0.500000,0.500000,218.431161,0.005441,5.000000,0.100000,0.300000,0.300000,0.645199,0.200000,0.434498,0.373722,0.850000,50.000000
165,-22697.748798,0.077738,0.080000,0.400000,0.200000,0.786070,20.000000,6.000000,0.700000,30.000000,0.000000,10.000000,0.500000,1.289069,63.439008,0.047880,0.500000,0.158951,0.300000,0.300000,0.749747,0.200000,0.300000,0.150000,0.801758,500.000000
166,-34687.742539,0.050000,0.080000,0.800000,0.200000,0.950000,15.596362,20.000000,0.700000,30.000000,1.000000,600.000000,0.500000,0.500000,40.837193,0.035689,1.261556,0.100000,0.300000,0.000000,0.300000,0.130702,0.800000,0.167211,0.662852,397.029951
167,-25441.016587,0.126503,0.080000,0.613954,1.186407,0.950000,18.671541,7.945489,0.400000,26.229217,1.000000,449.086367,0.500000,1.500000,20.000000,0.029543,4.178471,0.909232,0.300000,0.182686,0.300000,0.010000,0.300000,0.364103,0.850000,50.000000
168,-27973.370028,0.116843,0.080000,0.400000,0.200000,0.950000,4.000000,10.537776,0.400000,30.000000,0.000000,299.988381,0.500000,1.276588,20.000000,0.050000,5.000000,0.100000,0.300000,0.300000,0.300000,0.010000,0.300000,0.150000,0.552618,50.000000
169,-23993.751440,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.654838,5.000000,0.000000,202.200264,0.500000,0.500000,290.431607,0.002000,2.748848,0.100000,0.300000,0.000923,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
170,-30607.492639,0.250000,0.080000,0.503277,0.308789,0.950000,20.000000,20.000000,0.610376,30.000000,1.000000,284.325090,0.500000,0.500000,243.317031,0.035099,5.000000,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.150000,0.500000,193.663559
171,-27688.135053,0.101839,0.080000,0.800000,0.200000,0.950000,7.045147,6.000000,0.400000,30.000000,1.000000,10.000000,0.500000,0.702963,240.571070,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.173817,0.792933,0.150000,0.850000,292.090718
172,-27939.330959,0.211002,0.080000,0.400000,0.200000,0.950000,15.114857,7.199523,0.540238,30.000000,1.000000,510.470519,1.348802,0.618571,20.000000,0.002000,5.000000,0.100000,0.300000,0.300000,0.300000,0.169235,0.300000,0.500000,0.566004,50.000000
173,-25174.133741,0.176288,0.080000,0.451943,0.200000,0.950000,4.000000,7.731970,0.400000,30.000000,1.000000,600.000000,2.826700,0.500000,20.000000,0.050000,0.500000,0.100000,0.300000,0.000000,0.528934,0.200000,0.762930,0.150000,0.831685,466.223154
174,-26977.835782,0.199934,0.080000,0.800000,1.370365,0.950000,4.000000,6.000000,0.442905,30.000000,0.362547,361.509194,0.500000,0.500000,20.000000,0.031447,0.500000,0.100000,0.300000,0.266160,0.300000,0.200000,0.300000,0.500000,0.836320,50.000000
175,-21058.058456,0.202120,0.080000,0.400000,2.406278,0.817270,14.674465,20.000000,0.700000,30.000000,0.000000,10.000000,0.500000,1.022128,20.000000,0.050000,0.500000,3.000000,2.000000,0.300000,0.300000,0.010000,0.300000,0.150000,0.500000,500.000000
176,-34110.311566,0.250000,0.070636,0.800000,1.919949,0.950000,4.000000,6.000000,0.700000,12.346492,1.000000,10.000000,0.500000,1.213505,154.668420,0.002000,5.000000,0.117776,0.300000,0.261773,0.649126,0.200000,0.300000,0.175812,0.500000,50.000000
177,-28023.787059,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.661645,30.000000,1.000000,600.000000,4.833571,1.072977,300.000000,0.050000,0.500000,0.100000,0.300000,0.132211,0.300000,0.200000,0.300000,0.150000,0.500000,50.000000
178,-25769.334689,0.050000,0.080000,0.800000,0.200000,0.950000,20.000000,15.729275,0.700000,30.000000,1.000000,46.792940,5.000000,0.930271,20.000000,0.039409,4.330381,0.100000,0.300000,0.300000,0.300000,0.010000,0.728808,0.440539,0.500000,50.000000
179,-31092.163649,0.104076,0.080000,0.743724,2.514730,0.950000,18.451423,6.000000,0.400000,24.897183,1.000000,527.559813,0.500000,0.727161,21.840157,0.050000,4.183541,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.495010,0.850000,50.000000
180,-29563.771368,0.250000,0.010000,0.787716,0.200000,0.950000,7.119765,20.000000,0.514216,30.000000,1.000000,46.969968,0.500000,1.154231,300.000000,0.014562,5.000000,0.100000,0.300000,0.140768,0.300000,0.150938,0.300000,0.150000,0.850000,50.000000
181,-27864.927105,0.250000,0.080000,0.800000,3.000000,0.950000,16.429921,20.000000,0.700000,30.000000,0.835577,10.000000,0.500000,0.500000,20.000000,0.044425,0.500000,0.100000,2.000000,0.300000,0.300000,0.200000,0.537158,0.150000,0.500000,488.762363
182,-22538.214441,0.250000,0.080000,0.614004,0.338574,0.950000,10.607854,20.000000,0.400000,18.353746,1.000000,111.818211,0.500000,0.955583,170.499818,0.002000,5.000000,0.100000,0.359324,0.000000,0.427360,0.200000,0.300000,0.298995,0.500000,153.441806
183,-15490.787269,0.250000,0.080000,0.695860,2.620701,0.950000,9.282872,20.000000,0.400000,30.000000,1.000000,10.000000,2.478292,1.347712,40.687144,0.050000,0.500000,1.169620,0.709801,0.300000,0.300000,0.010000,0.504321,0.150000,0.500000,292.985986
184,-28083.220673,0.050000,0.080000,0.800000,3.000000,0.783673,12.505436,20.000000,0.700000,30.000000,1.000000,342.947028,0.500000,0.500000,20.000000,0.002000,0.500000,0.100000,0.764803,0.285816,0.300000,0.010000,0.453406,0.150000,0.713129,500.000000
185,-28230.149142,0.250000,0.080000,0.759403,1.448961,0.950000,4.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.500000,300.000000,0.017923,5.000000,3.000000,0.300000,0.228532,0.300000,0.200000,0.300000,0.150000,0.500000,50.000000
186,-33668.532153,0.149053,0.080000,0.800000,0.484401,0.950000,4.000000,20.000000,0.700000,30.000000,0.776348,10.000000,0.500000,0.500000,20.000000,0.010189,1.414953,0.100000,0.553365,0.238830,0.800697,0.200000,0.300000,0.150000,0.850000,448.706474
187,-20765.256870,0.065214,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,0.916622,139.150518,5.000000,1.500000,73.306894,0.002000,2.446729,2.723957,1.730791,0.144319,0.300000,0.200000,0.800000,0.500000,0.764744,50.000000
188,-32918.301055,0.250000,0.080000,0.400000,3.000000,0.950000,17.769964,6.000000,0.400000,30.000000,1.000000,10.000000,0.500000,1.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.074627,0.300000,0.150000,0.595354,189.405099
189,-31133.580812,0.066061,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.567856,30.000000,1.000000,504.060010,0.500000,1.500000,172.247654,0.050000,5.000000,0.100000,1.712999,0.071113,0.887091,0.200000,0.300000,0.150000,0.850000,500.000000
190,-25776.331628,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,0.000000,434.128068,0.500000,0.500000,20.000000,0.050000,0.500000,1.353049,0.300000,0.165286,0.300000,0.200000,0.437580,0.150000,0.500000,50.000000
191,-25696.640939,0.250000,0.080000,0.400000,0.748254,0.950000,20.000000,15.261835,0.700000,30.000000,0.119257,430.076687,0.500000,0.500000,79.771268,0.050000,5.000000,2.269535,0.300000,0.000000,0.300000,0.110452,0.348837,0.150000,0.850000,373.942296
192,-10367.409232,0.050000,0.010000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,0.825848,10.000000,0.500000,1.500000,268.795505,0.004822,0.500000,2.702046,0.851092,0.022380,0.900000,0.145090,0.577370,0.150000,0.850000,500.000000
193,-28497.193133,0.250000,0.080000,0.800000,0.200000,0.950000,9.576932,20.000000,0.584003,30.000000,1.000000,10.000000,4.925469,1.448094,112.955897,0.050000,0.500000,0.684992,0.300000,0.300000,0.765514,0.200000,0.300000,0.500000,0.500000,500.000000
194,-26417.472894,0.050000,0.046061,0.800000,1.987111,0.950000,4.000000,6.000000,0.609148,30.000000,0.000000,355.067053,0.500000,0.500000,20.000000,0.050000,3.401003,0.100000,0.300000,0.039863,0.300000,0.200000,0.657699,0.358573,0.850000,50.000000
195,-17300.917979,0.050000,0.080000,0.800000,2.185960,0.800877,4.000000,8.902220,0.400000,23.443673,1.000000,267.459729,0.500000,1.500000,20.000000,0.050000,0.500000,0.100000,0.300000,0.100057,0.319358,0.010000,0.300000,0.150000,0.850000,500.000000
196,-29442.729876,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,0.258915,188.346001,0.500000,0.625069,20.000000,0.050000,0.500000,0.100000,0.300000,0.000000,0.619562,0.200000,0.539690,0.422114,0.850000,50.000000
197,-30764.760454,0.187025,0.080000,0.800000,2.934085,0.950000,20.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.704766,289.307523,0.031619,0.500000,0.100000,0.300000,0.300000,0.668239,0.052947,0.800000,0.150000,0.500000,290.821312
198,-46707.289421,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.400000,30.000000,0.295418,128.689818,0.500000,1.500000,300.000000,0.020364,5.000000,0.100000,0.300000,0.000000,0.300000,0.173685,0.300000,0.150000,0.850000,500.000000
199,-29548.417042,0.250000,0.080000,0.800000,0.234309,0.950000,7.437677,6.000000,0.400000,30.000000,1.000000,360.154083,3.966620,0.500000,104.057748,0.050000,3.009092,0.100000,0.300000,0.000000,0.300000,0.185886,0.800000,0.150000,0.500000,50.000000
200,-30765.656217,0.154318,0.080000,0.400000,3.000000,0.950000,20.000000,18.899040,0.601661,20.892765,1.000000,10.000000,1.054529,0.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.166539,0.704717,0.131520,0.300000,0.150000,0.500000,411.306513
201,-30347.741678,0.149946,0.080000,0.800000,0.200000,0.950000,20.000000,11.601475,0.400000,28.447541,1.000000,165.977954,0.500000,0.500000,20.000000,0.050000,2.641168,0.100000,0.300000,0.031739,0.300000,0.200000,0.658850,0.150000,0.500000,500.000000
202,-29458.542072,0.097195,0.072158,0.400000,0.200000,0.950000,12.669523,15.609583,0.444538,30.000000,1.000000,10.000000,5.000000,0.500000,20.000000,0.002000,0.500000,0.162092,0.300000,0.000000,0.300000,0.179363,0.448763,0.150000,0.500000,500.000000
203,-26399.186146,0.250000,0.080000,0.800000,0.200000,0.950000,9.728235,6.000000,0.515743,30.000000,1.000000,47.849978,0.500000,0.500000,300.000000,0.050000,2.613387,0.195653,0.300000,0.163744,0.300000,0.200000,0.300000,0.500000,0.668777,223.249017
