window_end,avg_tick_us,min_tick_us,max_tick_us,ticks_per_sec,fps,resource_field_pct,spatial_grid_pct,behavior_physics_pct,feeding_pct,energy_pct,cooldowns_pct,reproduction_pct,cleanup_pct,telemetry_pct
3104617,2400,524,27900,416.53511099411105,85.90757530421806,81.69903005634053,0.2880756827635272,13.69921499792982,1.317792130652069,2.607301527267638,0.12829281418618618,0.12920919143037324,0.07181065313538475,0.03923760745564526
3105216,2392,542,27488,417.9256677407356,87.65457994741952,81.82073496407929,0.30688281782202215,13.583127504941972,1.3389084617409948,2.5702010640387503,0.12387316791835404,0.12888827593124288,0.0706712304149584,0.03798944319763287
3105815,2374,527,27527,421.21011982585486,87.1013751129596,82.24809949993934,0.30318704425065035,13.290948363008988,1.246108018492809,2.53134645711744,0.12459395344448787,0.12846908654688574,0.06832028143575367,0.03769830572441401
3106414,2357,524,27349,424.2310599922111,90.94249987654555,82.31855849679664,0.30968867379431414,13.10670344467136,1.2963652731241988,2.585094387168538,0.12476635474370928,0.12807535701164854,0.07351924269665018,0.03792625676330367
3107013,2359,510,27328,423.74784630157114,94.92769974140745,82.51849447475183,0.3173023873106165,12.993634459852856,1.282176233339294,2.5195623193245122,0.12017488921112558,0.1293702174758697,0.0675877814851006,0.03305233201152255
3107612,2330,497,27233,429.17883925149494,94.26144788788845,82.60036025271766,0.3354461807589684,12.882446628392497,1.29191414191485,2.503443087237895,0.13261626132871193,0.1284103087040473,0.06909779311949069,0.0381539988094579
3108211,2343,501,27522,426.76972871101884,99.79209315312478,82.89084425294813,0.32374751620017894,12.646595401812236,1.2806932788888965,2.501041318138055,0.11373413270148654,0.12500085353945742,0.06525309151991478,0.03490976380856134
3108810,2331,491,27412,428.99969283621994,92.31444404410747,83.08166781352585,0.31055287764413964,12.56964810013196,1.2338460165662521,2.4436251503643924,0.11582991706577939,0.12449571086107102,0.06349195453976055,0.037194273368900264
3109409,2421,502,28745,412.93510972511734,89.33756197793362,82.87248398637644,0.31172471433149107,12.804539643422274,1.2712207352887739,2.391348513929127,0.10785865066020066,0.12400441345045274,0.0647482252048984,0.03361291793162455
3110008,2368,500,28344,422.14826184674666,101.81787673479843,83.21099476705015,0.31200978033093046,12.453584798609949,1.2607879988314936,2.40510529221947,0.11267137108689669,0.12174755871660174,0.0631533799722733,0.03934421800411679
3110607,2296,486,27365,435.35803845082194,28.231906820252757,83.49836305377542,0.30309626636946224,12.203651783226526,1.2423376985232655,2.4040035525215937,0.10914426023962105,0.12207439398161048,0.06203852047924213,0.03456742825299526
3111206,2300,482,27387,434.6214208382717,28.188302824005653,83.60203802676659,0.2935433076341687,12.144235203205072,1.216374970500071,2.3881143210800517,0.11543544937464498,0.1229978620972309,0.06145546890653162,0.03450894081455877
3111805,2300,485,27434,434.7202357922559,27.724511290335908,83.69451339590407,0.30691248646933267,12.042272195728438,1.2129998739311316,2.3908308807866696,0.11346198154177879,0.12141736185677707,0.061686801458921116,0.036125251594336466
3112404,2311,481,27438,432.6827803503173,28.283076145422868,83.74159838211254,0.28531102536299924,12.10975258333254,1.1857238912720094,2.3256266761049202,0.10916586548238505,0.1270789325888882,0.059493882298168634,0.036907841163882064
3113003,2291,486,27301,436.4254659496487,28.467082885783345,83.86901649775547,0.32168921095148606,11.889582611412875,1.2165796288812407,2.341946335379005,0.1202788584157232,0.12132627953400235,0.0654638198924473,0.03530682019532658
3113602,2268,475,27051,440.773486945832,27.514290234490538,83.8070399459788,0.33472338598666485,11.924950379924706,1.2164025919244128,2.354479735218551,0.11931738291623672,0.12063970337707422,0.06294245393586481,0.03825913866689822
3114201,2295,458,27213,435.7203546763687,28.175859627867332,83.79189995860656,0.3057014008409403,11.970458159952942,1.2486438203960697,2.312542210409359,0.11228513540010021,0.11938737718132503,0.06256944293152655,0.05106642556807041
3114800,2304,459,27577,433.9774861159753,25.897678273142812,82.97367449171472,0.31441668869102407,12.595415375041174,1.2343187660110568,2.39056498226985,0.14668439030719965,0.2198529944663531,0.06774388558270374,0.040142917465727714
3115399,2487,590,28521,401.99114252716555,25.94900372043841,80.267139193855,0.3400443074637293,14.968903975169813,1.2538505726564821,2.6954310088731503,0.21180913299756352,0.1294009487794946,0.08071982141945484,0.03533502142813785
3115998,2541,585,28595,393.50465476656126,25.080780805838966,80.54021106015664,0.29874873389877327,14.854092409059108,1.2701149741900297,2.6475386677349007,0.1332800265694343,0.12989588653844186,0.0767727581449561,0.03352659658611102
3116597,2483,578,29030,402.5910761662057,22.6011470262925,80.69849551714837,0.30774061862144764,14.600891336642633,1.301778244783426,2.703680890209388,0.127218780068521,0.13104339529209996,0.07443908998313144,0.03623319685495851
3117196,2434,565,28533,410.8211945940861,22.47510864860835,81.15780915630062,0.28765700045477904,14.232694876114815,1.2706288727600488,2.674404894688041,0.11819325768471856,0.1288746087441648,0.07131855938153334,0.03828853533616882
3117795,2424,547,28428,412.3765756908957,22.430724278217426,81.37954810125329,0.3202928863391187,14.061546379168716,1.211768567667697,2.6471689523325668,0.12907386819125036,0.12515629072218684,0.07022773084015954,0.035258197221571586
3118394,2487,552,29155,401.95753318661883,21.82274475572165,81.10035874709837,0.3026338267362053,14.336619336167134,1.2914493583752877,2.5965250771256017,0.12199411132213882,0.12629505692723564,0.06961904474792238,0.036377156753389005
3118993,2464,551,29993,405.6893879769893,22.595082763189726,81.49642587649191,0.29116327375108525,13.970928298457569,1.2793820539242333,2.5848093665565894,0.12625053753843907,0.12620996859964137,0.06710102477139403,0.03837821610262319
3119592,2407,551,27350,415.42834401122656,22.992668212923604,81.5059609813082,0.30297189128738755,13.92794146116119,1.3051096855456694,2.584670527934648,0.12491930304417583,0.12425461769375785,0.06754864873622544,0.03705620828580141
3120191,2385,525,27324,419.2316657415621,23.102802480834377,81.86202582802447,0.3233114606198927,13.611907185463057,1.2462080495833674,2.5944990097748053,0.11730102007448909,0.12405064989292824,0.06758014451753981,0.03622161592007097
3120790,2364,513,27412,422.98947813673135,23.190108824919385,82.32449637815259,0.30133770422460743,13.202389890551473,1.2321683498122984,2.5793052397821605,0.1127266959234389,0.1248664939459631,0.06480198805054725,0.037138476180405014
3121389,2397,525,30050,417.1208069452283,22.177415464848497,81.63971857693397,0.29974301187084107,13.850746667100472,1.2694654638571077,2.567670551312742,0.12271694140328615,0.12250838099981355,0.06995115932471478,0.038416826319655525
3121988,2399,509,28651,416.68211862856583,22.56232826260799,82.44718241634794,0.30130283998031593,13.15023765464636,1.265880276393583,2.468383202543761,0.12179618327512978,0.12308789784287834,0.06571077010772483,0.03612633968509665
3122587,2432,503,28746,411.0596418766188,89.70251864040763,82.61612332118105,0.2897559415588286,13.075478360381743,1.2353575417318023,2.4261562182841794,0.10913633491824229,0.12327678659879797,0.07016788086833883,0.03711868566145868
3123186,2385,511,29637,419.1777158419415,98.17075487322082,82.66272583723413,0.32046136376116424,12.93636924191291,1.2380413837391742,2.478975093717658,0.11535770739970229,0.12856180544872345,0.06296049291945961,0.03521092813072309
3123785,2366,515,27825,422.58764784757096,99.85854039168115,82.48940467119934,0.30806639528087926,13.131446310450634,1.2839903092200595,2.4280618482377885,0.12288848799407363,0.12132491369703763,0.06334588841235088,0.03241247258990869
3124384,2348,501,27640,425.71723775924585,100.5353507427049,82.7670087872295,0.300300939515372,12.913238401227428,1.249139519033179,2.4184996277102755,0.11196363353068166,0.12064826518097026,0.06436844634919797,0.03269508385991008
3124983,2320,506,27262,431.01163171090496,98.11135638950209,82.89392415833126,0.29584638400636515,12.809062278163703,1.260752123917568,2.391424937384785,0.11525251031949599,0.1206401557158823,0.06189327031368596,0.0349119421685833
3125582,2349,502,27326,425.68371189385834,96.66232717259213,83.04501775526762,0.3158573142252429,12.639060226582927,1.259725808607495,2.39259787107062,0.11093317531953947,0.12123472114737084,0.059297741066814465,0.03537431645837962
3126181,2331,497,27227,428.88341061812395,103.10695273896918,82.96775311412244,0.30866739062186377,12.734277563050151,1.2686800169494723,2.37206836744672,0.11618451593644977,0.12115956349962001,0.060815667625649966,0.03371023607458454
3126780,2377,490,28389,420.5359478333567,94.69995597399047,83.0605596997037,0.28196935302226567,12.74514091739076,1.2418426539519025,2.3311989732194296,0.10345184316700577,0.12174515689775678,0.062113159494986796,0.03427367974841857
3127379,2361,500,28370,423.4168127807518,97.94758667920657,83.26262978254583,0.29918631991087924,12.422414161768087,1.2677946208281272,2.395226568219435,0.11288292228734842,0.12063144996123619,0.060294554139979056,0.039081371819663396
